path,before,after,unchanged
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_cross_dataset_length/ETTh/T64/seed_42/checkpoints/checkpoint-10.pt,2d6ef2b45f756493f3b4a3c61a6a32b1394e44986353864b044ea983bf075ca1,2d6ef2b45f756493f3b4a3c61a6a32b1394e44986353864b044ea983bf075ca1,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_cross_dataset_length/ETTh/T64/seed_42/manifests/config_resolved.yaml,6ce37b57dc419000c39e35ecb00dead873943033e10da84497ddf1cf64c19073,6ce37b57dc419000c39e35ecb00dead873943033e10da84497ddf1cf64c19073,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T128/seed_0/checkpoints/checkpoint-10.pt,c1ed048ab649a8b90a0e27abd4ebc021aea6e75ed226e87fbfd0d0fd765a7ee5,c1ed048ab649a8b90a0e27abd4ebc021aea6e75ed226e87fbfd0d0fd765a7ee5,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T128/seed_0/manifests/config_resolved.yaml,830f763fc8564259008e4a3d385ddbd5c679b851d171203ebeb5425c9906b54b,830f763fc8564259008e4a3d385ddbd5c679b851d171203ebeb5425c9906b54b,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T128/seed_123/checkpoints/checkpoint-10.pt,3270a02cf7107713eaf363213847d5685b71faffa492b8f647b5e8aea6185b6e,3270a02cf7107713eaf363213847d5685b71faffa492b8f647b5e8aea6185b6e,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T128/seed_123/manifests/config_resolved.yaml,8bfd322f6c8991386916d65351bb0356d96001fc285603c3fdae1fe54c3cc63e,8bfd322f6c8991386916d65351bb0356d96001fc285603c3fdae1fe54c3cc63e,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T128/seed_42/checkpoints/checkpoint-10.pt,51d7f40fd0fc630e4166e67e47a66904bacc31562d97b8a3be094a36749983ab,51d7f40fd0fc630e4166e67e47a66904bacc31562d97b8a3be094a36749983ab,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T128/seed_42/manifests/config_resolved.yaml,386fbe8fe77ddf32639cf120f50dc814403b6680820731d43451eebda7f8c932,386fbe8fe77ddf32639cf120f50dc814403b6680820731d43451eebda7f8c932,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T256/seed_0/checkpoints/checkpoint-10.pt,fcd4d7caa66aa938eab0d598b09c0aad667e8bade3eb0e9ba7e7d9a65bcfe523,fcd4d7caa66aa938eab0d598b09c0aad667e8bade3eb0e9ba7e7d9a65bcfe523,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T256/seed_0/manifests/config_resolved.yaml,3c7b16c2cae7194f0ecbf2e2029b97239b147e7d3d86e4fc7e4875bd9d6da1a9,3c7b16c2cae7194f0ecbf2e2029b97239b147e7d3d86e4fc7e4875bd9d6da1a9,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T256/seed_123/checkpoints/checkpoint-10.pt,8ee3f5a561fec3a0c8c08e3944f1f76071eca4f31c100dc9cc7367c6111ed0a4,8ee3f5a561fec3a0c8c08e3944f1f76071eca4f31c100dc9cc7367c6111ed0a4,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T256/seed_123/manifests/config_resolved.yaml,36c274916b1901bdac5ba2f4109e0f1140a086d21b0fb86d9608b2cb3859396e,36c274916b1901bdac5ba2f4109e0f1140a086d21b0fb86d9608b2cb3859396e,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T256/seed_42/checkpoints/checkpoint-10.pt,5281a6792af30a680955506b408dbbacaf80cbc04c30f620661b65153fa6bafe,5281a6792af30a680955506b408dbbacaf80cbc04c30f620661b65153fa6bafe,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T256/seed_42/manifests/config_resolved.yaml,5c9ec357f534fc6c2bbe5bd74c3e759655810ccf3897ed28a8c5da7bd8e3e9c6,5c9ec357f534fc6c2bbe5bd74c3e759655810ccf3897ed28a8c5da7bd8e3e9c6,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T64/seed_0/checkpoints/checkpoint-10.pt,7c8bc0322c4288bf51847a08867d251d17e61b8528e1ff015540509a2328636b,7c8bc0322c4288bf51847a08867d251d17e61b8528e1ff015540509a2328636b,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T64/seed_0/manifests/config_resolved.yaml,45a8b352e02d4d94365e55cc9b2643a966d1d6a81cd92bd064084d3daad7175b,45a8b352e02d4d94365e55cc9b2643a966d1d6a81cd92bd064084d3daad7175b,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T64/seed_123/checkpoints/checkpoint-10.pt,b0c0df6e061380d1b292639a7600e4041743d217bc578dbd728f7fea4f386513,b0c0df6e061380d1b292639a7600e4041743d217bc578dbd728f7fea4f386513,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T64/seed_123/manifests/config_resolved.yaml,d29488915fb799d4f1ec47e6e3a5011c1ac95b4ccd04a81cb938bffbaf856790,d29488915fb799d4f1ec47e6e3a5011c1ac95b4ccd04a81cb938bffbaf856790,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T64/seed_42/checkpoints/checkpoint-10.pt,bf6c2290c5124c3b7ba63bf14a8c1664e443e1da0f6870f2a3aa72f8644195bf,bf6c2290c5124c3b7ba63bf14a8c1664e443e1da0f6870f2a3aa72f8644195bf,True
/path/to/PETS-FFT-Ablation/results/unconditional_aa_aa_three_dataset/AirQuality/T64/seed_42/manifests/config_resolved.yaml,8fa5e5744a11b5e6ced5aeb1245fe26bb67f19873f3ddc55ce87a1bfef208a52,8fa5e5744a11b5e6ced5aeb1245fe26bb67f19873f3ddc55ce87a1bfef208a52,True
